price_bought,selling_price,delivery_time,buyers_offer,final_price,final_delivery_time
118.87,132.66,6.92,139.9,127.36,5.32
197.0,245.25,13.89,188.99,184.84,15.17
123.89,177.24,7.67,109.34,103.64,6.14
99.31,137.11,8.65,101.34,97.2,9.33
145.01,186.15,8.36,122.43,115.1,8.93
86.02,96.52,5.86,78.76,65.37,7.47
61.38,78.0,2.9,54.21,48.37,1.36
69.33,89.27,12.75,66.46,60.22,12.01
69.21,101.83,11.63,58.44,45.4,10.0
72.79,98.73,3.67,59.16,50.94,3.3
70.82,86.74,11.32,75.27,66.77,12.97
146.13,191.45,9.51,152.58,139.52,10.64
77.28,87.05,6.91,83.72,75.86,7.8
101.85,151.66,5.05,108.38,97.84,5.18
184.52,229.55,12.32,156.05,153.85,13.85
121.09,156.35,10.4,110.97,107.47,10.2
150.13,186.48,8.57,127.89,121.22,7.17
75.85,104.14,9.31,86.25,78.33,10.67
78.84,107.61,3.09,86.63,72.11,2.21
56.13,77.8,7.69,49.43,34.84,5.9
75.34,90.96,4.32,70.56,57.64,2.83
91.79,112.56,4.5,108.92,103.5,4.94
76.55,88.04,9.94,79.43,64.94,10.36
63.31,86.23,12.94,70.93,60.28,11.98
68.1,75.99,6.85,61.68,55.18,7.75
119.12,159.51,4.49,105.3,94.48,5.59
80.95,117.21,9.78,90.14,88.91,11.47
104.64,152.39,12.45,112.42,109.37,12.79
125.51,160.61,10.98,134.6,121.98,12.1
153.56,197.13,12.43,156.79,146.75,13.44
55.9,63.21,8.44,57.32,51.22,7.47
169.91,232.49,11.02,185.93,177.92,10.26
144.19,205.97,3.68,130.92,117.25,3.59
62.26,74.58,6.18,58.6,48.75,4.26
181.04,229.65,6.67,207.95,201.37,5.86
188.13,270.07,8.14,173.75,171.06,8.03
59.16,85.83,13.15,60.26,55.15,11.58
91.53,109.59,12.49,98.95,84.25,11.0
170.93,225.67,3.61,205.11,197.99,3.47
162.24,190.95,4.07,158.04,150.43,5.0
77.68,88.61,6.29,75.44,67.46,7.63
81.4,119.21,5.49,92.56,79.18,5.67
105.57,150.78,9.38,118.47,109.02,9.28
122.68,172.24,12.83,134.02,123.31,12.37
142.74,159.8,13.55,140.64,134.19,12.32
105.34,151.42,9.84,97.92,96.51,8.43
119.38,152.24,12.06,124.57,110.54,13.23
162.12,200.54,8.3,186.52,172.23,8.16
55.5,73.19,4.5,64.02,49.73,5.66
87.87,99.86,8.3,74.11,59.89,9.11
157.0,220.22,8.66,152.5,140.09,7.44
184.28,245.64,10.91,181.68,171.1,10.95
126.75,148.89,4.64,150.97,138.14,4.41
129.82,152.57,6.42,139.06,129.65,6.12
66.08,77.55,6.37,63.62,60.74,6.54
117.11,131.49,13.51,94.91,88.43,15.44
129.89,173.42,7.33,133.29,118.69,8.58
86.37,124.04,11.06,72.42,66.5,12.68
90.39,100.06,11.01,102.48,89.33,9.13
106.59,119.34,5.19,117.36,115.05,3.75
53.01,70.46,8.86,52.17,46.49,7.2
98.31,140.37,12.73,95.53,89.61,11.78
81.72,100.57,7.7,94.7,92.98,7.47
99.12,122.9,13.34,90.74,88.07,13.91
67.96,90.97,4.57,61.14,57.44,4.58
183.58,222.07,2.89,215.83,203.1,4.5
139.04,154.42,12.7,156.24,154.35,14.46
151.87,211.71,12.17,171.34,166.16,10.83
168.38,227.35,13.91,147.85,146.7,15.32
124.77,166.23,10.15,106.96,96.23,10.08
63.04,88.04,13.24,51.09,41.4,13.05
130.57,178.89,11.92,116.83,106.8,13.06
138.03,163.2,12.13,153.16,146.92,10.51
161.82,200.81,8.83,144.99,141.07,10.36
114.75,132.01,6.59,125.26,114.18,7.27
69.14,79.64,13.21,62.28,49.92,14.72
92.57,126.86,7.19,88.69,85.75,9.16
104.46,150.79,8.47,124.65,116.84,8.54
146.89,218.14,7.35,131.89,127.41,5.73
135.62,183.26,8.78,128.91,125.56,7.44
103.41,121.37,7.65,95.19,83.91,6.94
197.98,226.14,2.58,167.06,158.53,0.99
140.87,200.75,12.58,140.3,136.27,13.85
85.58,113.96,7.33,81.43,76.09,6.52
65.27,87.94,9.07,70.36,55.82,10.97
72.93,103.02,3.67,82.19,69.31,4.48
86.89,120.03,2.04,88.43,75.11,0.73
74.1,106.25,4.94,60.24,52.8,4.85
77.99,87.54,10.46,81.69,71.96,10.32
92.76,129.78,3.19,76.27,69.99,3.16
76.01,109.47,12.91,79.54,77.46,13.05
184.51,224.08,4.58,198.17,191.56,2.7
62.04,84.13,4.46,54.54,45.22,5.2
128.68,157.71,4.18,145.11,140.09,4.13
111.56,165.46,2.17,129.9,117.03,3.33
197.36,219.73,11.26,222.07,218.96,12.52
66.81,88.98,12.5,61.6,55.46,11.42
109.68,127.95,9.37,113.48,110.73,7.56
195.42,270.64,4.26,227.85,221.18,5.07
179.83,210.46,5.42,166.93,165.37,7.33
172.56,206.06,7.71,194.65,189.83,7.5
88.69,115.09,13.45,71.28,64.67,12.49
75.63,110.87,4.97,60.62,52.92,3.59
150.3,178.05,10.78,165.91,157.3,9.93
189.41,219.28,7.27,209.21,204.36,6.59
133.51,187.4,5.57,148.95,140.62,5.27
135.74,176.5,7.47,159.09,150.96,8.09
92.0,134.75,2.85,77.94,72.51,1.95
165.42,191.67,11.58,147.69,135.07,9.79
78.06,106.03,4.92,90.66,82.02,4.41
98.55,117.59,10.7,85.83,80.18,12.13
113.82,132.33,2.82,122.11,107.85,2.81
126.14,173.24,13.46,127.68,114.85,15.32
86.36,115.51,4.32,71.96,57.21,4.33
67.23,94.25,12.59,61.45,50.76,11.7
141.59,173.28,11.71,142.75,136.45,10.49
93.29,119.34,13.61,106.44,101.51,14.39
137.19,173.15,7.73,148.57,138.29,7.88
73.15,109.27,10.73,76.72,61.99,11.14
122.17,148.67,6.45,121.98,112.2,7.47
129.89,158.19,4.21,119.43,106.09,5.12
57.77,71.74,7.32,48.97,43.37,5.49
100.49,133.23,3.99,96.84,90.14,5.2
70.16,84.26,13.78,56.93,43.24,13.92
59.51,87.24,3.15,52.63,41.03,2.72
198.49,239.44,9.07,193.13,178.39,9.22
98.35,143.43,9.52,95.15,83.3,9.97
171.48,195.73,8.46,140.22,132.94,7.05
88.2,120.18,9.95,91.34,82.9,9.62
152.23,222.67,3.39,155.25,141.64,2.74
164.03,191.51,8.66,136.35,127.63,8.06
139.35,207.25,5.45,164.05,159.47,3.81
120.74,154.68,13.28,101.39,94.29,11.92
111.78,165.24,11.14,127.64,119.41,9.79
102.33,140.27,13.67,81.88,79.52,13.16
189.43,231.22,2.45,218.4,206.98,4.03
174.59,205.2,5.42,141.05,138.52,4.25
194.75,237.89,4.35,214.84,208.17,4.01
68.64,78.06,2.13,64.85,52.58,1.38
159.63,184.78,4.91,174.84,167.29,6.06
190.75,217.81,10.15,183.25,170.47,8.35
77.18,97.96,4.77,63.94,58.15,3.56
59.97,85.06,8.11,66.39,51.98,6.95
161.17,186.4,12.65,133.53,129.6,14.63
136.17,156.89,10.33,159.16,157.63,10.61
176.27,239.27,6.74,144.61,131.4,5.29
70.97,83.66,6.47,70.38,58.85,5.56
169.29,192.83,7.47,184.39,180.15,6.14
80.24,93.62,4.12,76.82,62.03,2.62
74.55,109.55,9.61,66.12,58.08,10.8
74.64,106.63,6.37,82.38,68.06,6.35
172.19,213.79,12.23,191.77,183.7,12.75
149.78,204.05,11.08,175.1,167.5,10.4
128.46,168.91,9.33,122.1,114.81,9.54
103.82,142.33,6.37,104.08,98.4,5.4
181.58,249.32,4.52,171.64,163.17,3.75
108.87,147.13,11.31,98.29,90.95,11.92
172.49,208.1,7.84,189.81,188.3,6.44
115.87,129.27,4.7,108.44,103.79,5.17
106.54,136.61,4.34,103.48,99.5,5.75
119.4,173.9,3.98,114.8,101.66,2.47
95.21,126.42,11.33,103.31,93.92,12.92
162.14,232.34,4.75,189.24,177.55,3.07
125.41,187.69,8.32,133.77,119.38,7.72
84.83,98.87,7.42,83.87,73.85,7.86
184.94,254.6,8.96,205.59,190.83,9.19
107.58,147.36,12.53,113.65,108.29,10.91
131.53,196.24,12.41,108.42,104.81,13.61
185.97,277.89,7.41,155.89,149.25,9.31
143.64,197.45,2.18,117.09,109.5,0.91
67.53,80.87,7.12,66.37,52.83,8.7
190.97,271.07,9.27,215.87,207.03,9.5
144.16,164.74,8.69,133.38,128.29,10.44
100.24,141.56,9.82,95.59,84.19,8.52
70.89,103.79,3.85,82.5,74.42,5.02
169.1,211.91,9.76,191.89,188.62,8.0
143.01,193.39,4.19,152.45,143.38,5.72
130.02,165.39,11.01,117.89,104.13,11.7
184.08,234.73,6.07,155.89,143.09,5.55
168.29,206.01,10.52,135.71,126.5,9.28
72.75,102.2,2.57,61.32,55.04,3.84
96.76,142.67,6.89,88.73,86.51,7.31
87.27,128.84,10.46,89.08,81.51,9.9
161.59,189.05,4.72,133.41,121.88,4.5
55.03,79.79,11.54,47.02,40.98,12.85
135.48,189.0,9.57,118.2,113.9,8.93
164.37,197.43,9.05,173.05,159.01,7.41
181.51,204.55,6.24,189.92,177.42,7.89
101.31,122.3,7.79,103.37,93.43,7.34
173.19,253.7,9.17,155.9,152.99,8.56
66.59,90.12,7.67,63.16,60.13,6.49
176.97,245.71,10.38,148.42,145.97,11.97
69.12,83.15,7.2,61.56,51.93,6.07
109.59,152.09,4.43,127.03,124.41,4.97
169.59,188.46,4.57,202.14,189.34,6.09
72.49,90.62,2.07,76.77,61.87,0.21
84.39,113.98,5.61,98.46,92.33,6.93
158.34,183.42,10.99,167.38,160.03,10.63
158.01,225.82,11.53,128.5,117.54,12.16
146.17,174.53,4.43,175.22,161.1,3.92
154.09,209.71,13.51,129.37,115.86,14.29
131.41,165.85,8.03,141.01,139.2,7.05
87.77,117.47,13.0,79.09,75.73,11.09
101.85,116.42,10.48,97.45,85.89,12.27
77.24,85.49,10.67,81.75,71.1,8.73
186.27,272.66,3.02,181.54,178.67,4.32
137.51,166.09,4.64,123.79,115.76,3.32
110.13,157.25,2.11,102.83,90.9,1.67
119.3,178.92,10.59,111.74,107.68,11.88
192.09,227.55,6.13,227.39,214.19,4.96
73.0,88.05,11.44,81.72,79.98,12.9
137.93,188.3,6.07,135.65,123.7,6.06
125.88,187.09,11.83,110.77,101.15,11.3
141.72,207.8,3.57,159.35,153.94,4.22
52.72,68.59,4.08,45.49,34.39,3.45
180.82,256.41,6.09,159.88,147.92,5.48
189.82,219.11,6.9,179.64,165.57,7.84
134.77,200.94,6.18,155.27,149.12,5.42
154.5,229.54,11.16,131.74,121.14,9.97
188.37,219.55,3.16,159.91,150.47,4.39
156.09,190.39,6.21,155.71,147.36,7.44
72.88,83.09,12.05,66.36,52.9,12.04
136.44,164.92,2.8,140.19,139.15,2.91
141.01,201.13,13.31,138.28,133.33,14.09
113.62,142.18,13.84,110.66,102.13,13.87
160.47,182.19,3.06,135.56,132.06,2.73
190.16,235.2,5.5,162.85,149.14,7.47
188.84,281.85,6.47,213.09,203.02,5.06
117.63,159.02,11.32,135.78,128.09,11.69
66.99,84.84,9.15,59.88,47.47,10.69
197.73,230.67,9.73,167.15,159.84,10.48
175.83,262.78,11.09,144.42,135.6,12.61
68.7,98.13,3.42,71.68,70.64,2.76
188.13,228.12,12.0,204.33,198.21,11.09
180.48,203.59,10.47,171.3,168.36,11.87
127.83,143.5,8.93,137.01,126.36,8.5
138.69,159.24,12.68,150.51,142.8,13.52
109.85,146.35,10.4,128.98,123.75,8.99
58.21,85.66,4.42,48.08,40.53,5.44
100.28,130.23,7.16,87.94,84.0,7.35
170.43,244.94,7.93,141.01,127.06,7.0
50.69,64.81,2.66,58.16,56.4,2.64
100.02,138.38,13.46,111.73,98.62,14.24
109.73,152.82,3.54,113.0,104.84,1.59
130.61,152.76,10.37,108.86,99.19,10.92
187.98,233.94,8.07,170.93,165.7,8.24
101.95,138.14,2.31,93.7,79.17,1.19
102.04,115.13,13.1,104.52,99.58,14.11
160.63,199.92,12.22,145.08,135.84,11.44
117.83,154.82,8.29,97.7,82.8,7.4
83.69,125.41,4.75,91.42,78.08,4.63
117.87,152.03,3.46,108.39,99.88,4.16
71.13,101.46,6.36,69.77,54.91,8.08
76.46,97.32,5.07,65.07,54.25,3.63
124.76,176.97,8.08,139.85,135.93,7.67
112.84,151.0,13.6,115.8,109.12,11.86
187.23,272.35,8.9,217.3,211.62,9.93
104.36,131.95,12.68,104.17,98.35,12.47
137.09,183.93,9.81,161.29,149.65,10.64
144.84,195.82,7.7,167.54,158.36,6.99
51.96,65.84,12.26,53.55,52.02,13.63
149.53,173.12,7.66,175.48,162.2,7.8
76.71,87.25,12.42,71.28,66.12,14.2
194.16,214.87,5.5,183.73,168.77,3.81
72.3,104.79,3.55,59.15,44.8,3.6
112.19,134.03,12.26,116.2,102.03,13.33
62.8,74.4,9.05,68.38,56.02,9.45
199.53,278.23,12.67,221.36,217.27,10.76
125.33,153.91,13.25,107.77,99.32,15.14
139.31,181.44,2.64,136.2,132.06,1.84
60.06,69.97,8.01,52.3,47.66,7.01
162.49,241.12,6.5,173.03,163.48,6.44
81.49,117.39,9.51,70.34,68.77,9.68
184.71,267.0,11.52,214.57,200.0,12.59
80.77,101.99,5.37,72.07,58.21,4.94
78.6,110.43,8.68,72.04,65.71,8.44
55.48,64.22,10.5,63.27,55.05,10.64
120.81,133.31,3.61,118.8,111.28,3.19
134.73,149.28,11.77,109.07,95.72,13.43
59.86,79.89,9.27,59.73,49.09,10.68
166.33,213.26,13.39,138.69,133.79,13.21
117.99,154.24,6.07,140.9,133.64,4.08
128.66,141.91,3.3,133.19,126.19,4.9
116.11,147.36,8.08,104.81,90.38,6.58
110.11,152.75,3.03,112.92,109.47,2.01
133.95,171.06,13.63,111.28,109.02,12.24
73.29,102.08,2.46,82.08,68.75,1.18
77.29,92.22,11.04,90.44,76.88,12.25
179.27,255.5,8.3,206.12,192.91,8.62
191.92,256.28,6.42,179.77,171.62,8.25
106.0,125.53,2.79,98.61,88.37,1.72
90.61,108.25,9.47,73.76,64.87,9.41
146.6,198.09,9.02,155.48,153.51,10.93
111.31,159.39,5.37,112.86,103.52,6.68
53.81,68.13,12.92,52.93,51.74,13.84
73.42,88.35,5.65,85.39,79.84,4.41
157.4,227.72,7.4,136.49,122.43,8.47
148.84,203.57,8.53,119.65,114.39,7.92
54.06,69.16,3.2,44.84,30.68,3.32
83.3,107.88,13.19,74.08,69.58,13.62
84.66,100.04,6.49,68.86,63.45,6.93
150.78,203.67,2.97,150.96,141.16,3.88
52.96,65.85,6.65,49.02,37.36,7.29
65.62,98.31,9.2,57.23,49.21,7.48
169.99,219.64,8.16,186.99,173.64,7.99
76.78,99.38,10.33,67.7,66.14,10.99
147.91,196.18,2.67,159.01,145.1,1.85
85.73,125.74,5.41,80.56,76.81,4.67
64.92,92.2,11.83,65.22,51.84,10.33
86.48,110.73,2.96,101.48,94.87,2.63
158.34,219.69,12.27,129.04,116.38,14.21
178.35,238.01,3.1,178.37,167.97,2.24
174.53,226.36,12.01,199.28,195.81,12.14
109.58,128.96,6.33,113.43,99.58,7.3
150.21,193.11,9.35,136.81,132.37,7.4
80.75,96.76,3.83,77.44,73.02,5.44
93.97,137.76,2.79,100.75,88.35,2.34
184.45,227.64,4.59,213.28,210.8,6.07
51.95,76.93,3.53,42.41,38.31,1.69
62.83,82.5,5.75,52.06,44.01,4.33
81.18,109.81,8.17,75.5,62.88,7.46
53.98,71.1,9.07,48.21,45.15,8.45
77.22,88.93,11.48,69.95,61.29,12.87
137.46,171.87,9.87,122.13,111.17,7.92
113.21,129.02,9.31,99.44,86.39,9.87
183.9,248.12,6.94,156.73,142.63,5.47
172.62,220.73,7.69,202.58,190.59,8.98
101.27,142.92,6.97,86.86,76.72,8.09
88.91,105.65,12.11,78.4,71.33,12.11
106.95,124.69,4.76,96.1,93.53,3.61
138.54,174.92,2.07,162.54,151.6,2.61
90.21,132.67,9.82,99.44,84.54,8.44
143.62,198.8,4.43,160.27,148.95,3.19
111.41,141.22,12.68,93.8,92.56,13.19
132.81,173.57,12.31,150.67,142.73,14.27
115.42,130.85,2.92,111.18,101.58,4.48
94.17,140.67,3.28,85.24,74.58,3.65
192.27,262.75,7.94,198.09,187.02,8.1
164.54,199.78,9.31,185.75,176.93,11.3
71.02,94.76,5.3,78.93,74.81,5.49
180.27,206.19,10.6,208.39,194.2,10.28
123.11,182.99,9.14,144.2,133.45,10.78
184.18,215.48,5.9,164.89,160.57,4.83
169.98,231.04,2.3,164.8,159.29,0.69
113.78,136.33,11.0,91.69,77.78,11.54
53.37,74.03,4.58,61.47,48.04,2.96
90.3,127.39,12.01,77.82,71.15,11.51
131.25,179.72,7.04,150.22,148.69,6.74
145.02,195.17,8.92,135.12,133.45,9.12
88.68,129.21,12.48,84.01,79.03,14.44
70.9,80.22,12.36,57.83,48.02,11.25
175.24,215.96,6.46,163.1,153.93,5.96
197.66,237.06,4.51,228.37,218.49,3.04
128.85,192.66,11.3,104.4,93.36,11.73
75.75,95.13,7.2,72.91,71.65,8.11
90.85,126.55,4.3,73.82,71.35,4.23
52.76,72.48,12.85,50.03,44.0,11.84
187.14,221.74,4.38,162.64,159.47,4.86
67.66,80.9,2.31,60.96,58.9,2.47
136.48,165.48,2.24,157.09,147.12,0.93
91.11,115.2,9.47,88.78,76.36,9.09
133.13,158.92,9.94,121.08,109.54,9.68
147.71,163.65,5.73,152.99,140.55,7.66
174.46,253.28,5.84,149.49,139.16,7.24
80.96,120.33,6.07,73.17,61.88,7.01
51.65,63.87,10.16,52.6,47.8,11.72
70.53,87.14,2.7,63.13,48.23,3.64
185.0,204.03,13.15,198.26,194.69,14.76
181.08,248.46,4.67,180.47,176.46,2.89
139.61,199.67,14.0,154.8,149.76,13.82
140.08,162.3,4.06,165.19,150.54,5.05
149.76,174.3,11.26,126.74,111.91,11.59
76.31,108.05,4.68,71.26,59.13,3.38
187.16,252.02,2.97,173.65,163.85,2.33
112.82,126.12,12.5,97.07,88.79,11.77
107.47,144.98,12.31,120.81,106.22,11.35
127.84,156.42,6.84,141.13,130.39,6.22
57.04,71.16,10.43,56.69,42.46,10.49
74.94,105.51,8.68,76.07,70.64,10.1
160.71,228.9,12.24,132.39,126.72,13.2
62.42,78.66,5.78,63.81,50.84,7.12
140.47,207.74,8.28,156.84,153.75,9.82
86.8,109.6,7.82,89.37,75.12,7.49
108.39,152.7,6.25,98.22,90.11,5.63
93.3,120.69,12.7,99.56,85.59,10.93
103.35,150.79,3.99,97.62,91.91,5.71
157.86,230.96,3.79,160.69,149.67,2.06
94.57,107.33,8.92,94.1,86.34,9.89
134.96,199.01,9.89,128.55,118.77,9.4
121.41,173.64,4.34,132.04,123.98,6.13
149.55,211.84,6.69,172.51,157.97,6.37
190.52,224.89,13.36,152.82,142.13,14.63
159.89,227.37,4.96,187.62,183.1,4.09
82.24,118.43,10.02,82.62,68.88,9.22
54.68,66.47,10.88,59.07,53.95,11.26
89.34,132.3,7.38,102.05,95.85,9.37
139.26,155.97,13.25,137.43,135.0,13.32
57.71,66.95,10.84,65.45,51.85,12.59
124.45,163.66,7.5,108.41,103.4,8.64
139.53,185.61,8.83,120.5,115.88,10.02
100.14,135.99,10.31,106.44,92.56,10.06
165.64,183.32,9.11,190.16,177.88,8.65
65.99,97.94,12.54,76.35,73.37,11.31
61.27,68.49,6.28,64.79,53.02,8.14
159.23,184.26,5.6,160.85,147.07,7.44
124.32,137.45,4.57,115.94,113.84,5.55
153.26,203.34,2.45,182.69,170.13,1.64
115.22,169.71,2.52,106.91,98.25,1.5
86.96,118.82,12.44,95.45,85.09,14.4
172.87,247.04,10.14,175.08,167.18,8.41
169.91,187.81,9.93,177.29,166.52,11.3
154.2,203.06,9.38,147.63,146.16,8.8
90.82,116.6,12.19,107.71,96.03,11.87
138.53,180.04,7.76,142.51,141.04,9.09
104.15,117.57,12.44,122.38,115.01,10.81
63.74,87.56,6.31,51.18,48.07,5.73
187.6,244.12,13.12,193.05,180.52,14.93
70.52,99.16,10.38,76.65,71.26,11.18
192.54,249.16,5.09,211.41,204.05,6.11
116.9,135.58,8.77,135.84,128.84,9.8
77.77,105.71,8.4,62.35,50.54,6.64
131.29,153.47,3.65,105.05,97.31,2.47
180.94,262.18,9.09,178.93,166.89,9.06
159.83,215.02,5.78,129.74,127.71,5.25
170.98,198.83,2.63,203.44,199.76,2.27
148.82,220.98,13.38,132.27,123.55,14.51
153.84,201.12,9.7,152.16,137.9,7.76
177.38,200.29,12.52,146.24,144.19,13.16
87.45,118.12,10.11,88.22,86.62,8.11
123.41,148.25,6.28,117.49,114.3,4.54
83.18,118.24,8.15,68.03,58.05,7.79
198.15,282.79,10.11,185.08,178.5,11.47
191.61,285.8,13.52,183.29,170.73,12.1
55.91,72.73,5.04,66.87,64.86,5.26
155.84,199.78,12.5,137.63,133.88,13.21
188.79,264.56,13.09,192.17,186.97,12.01
77.09,88.88,10.04,92.11,82.34,10.09
135.19,178.29,13.18,150.98,140.39,14.82
187.32,246.99,6.77,224.29,221.55,6.82
55.09,62.57,13.44,65.41,51.2,12.07
154.61,195.92,10.43,153.97,148.19,10.94
94.6,136.35,2.5,102.03,91.05,2.87
188.66,272.13,12.88,159.26,150.92,10.99
195.66,222.99,7.81,191.05,186.93,6.18
191.64,217.76,7.52,215.33,202.48,6.15
121.13,145.97,8.8,121.39,108.94,7.34
179.31,259.98,3.79,193.84,187.3,2.83
176.68,203.46,7.63,194.05,184.81,7.45
97.87,135.84,11.97,88.21,83.6,11.46
174.34,198.83,2.19,200.54,189.88,3.75
55.55,74.95,5.28,54.66,49.33,5.72
139.44,173.24,2.03,123.28,110.46,3.53
84.5,119.62,6.99,96.85,92.81,7.1
68.09,81.26,10.74,65.85,64.64,9.1
61.54,83.43,11.59,67.7,62.95,11.44
154.44,184.45,13.34,157.41,153.74,14.63
100.98,139.91,9.3,96.21,88.09,8.08
158.72,230.05,5.06,178.39,174.54,3.42
59.8,68.82,13.09,61.82,50.14,12.41
97.29,140.75,11.3,93.03,88.66,10.86
130.92,175.1,8.89,110.48,99.58,8.12
168.61,194.04,10.35,195.28,186.18,8.89
97.81,124.32,13.09,79.64,64.83,12.1
143.88,167.53,10.55,164.79,149.79,11.28
182.9,252.42,6.42,172.65,159.48,5.96
142.38,199.84,10.56,150.32,138.68,11.09
84.94,97.03,2.48,99.29,92.88,2.63
53.66,69.89,6.64,46.18,34.64,6.83
180.51,257.39,6.88,185.35,170.96,5.87
53.19,78.43,4.0,58.82,57.49,4.09
181.21,236.55,2.28,199.88,191.34,0.37
129.34,191.44,3.6,130.67,126.61,3.33
190.86,250.84,9.86,200.38,191.57,10.15
169.82,213.58,11.63,187.31,179.78,10.36
199.69,287.41,13.86,226.93,217.87,12.88
102.61,133.1,6.16,113.35,104.64,5.03
165.08,212.75,9.19,155.44,141.0,7.47
110.29,142.95,13.25,132.2,123.47,12.64
121.98,175.5,4.0,118.79,105.94,5.92
144.13,206.5,10.61,116.71,111.23,10.03
181.05,228.38,11.06,171.1,163.97,10.9
197.61,243.72,3.07,168.19,160.6,3.68
165.24,214.28,12.33,140.22,135.32,12.93
112.67,149.74,11.76,102.82,96.5,13.56
113.2,135.32,2.4,92.98,83.6,3.83
160.64,227.72,3.09,172.75,163.63,4.27
85.82,111.1,2.59,71.19,61.28,4.4
66.57,82.12,6.02,58.67,52.74,4.94
103.19,117.92,8.11,86.39,80.97,8.58
93.09,111.29,8.39,76.82,67.26,9.94
94.45,139.75,5.21,85.67,82.81,5.71
85.04,103.92,12.94,87.49,82.94,14.85
56.31,65.75,6.42,66.78,65.19,4.82
52.68,67.66,2.55,60.59,58.58,2.3
198.16,242.31,5.6,227.96,223.55,7.51
114.17,127.19,8.37,99.37,98.1,7.89
107.65,132.33,6.9,97.53,93.09,7.86
151.95,200.21,5.29,126.2,116.03,3.41
82.74,109.27,3.58,91.95,90.1,4.36
192.49,239.2,11.83,159.37,152.26,13.57
167.95,214.8,13.95,171.76,157.98,13.48
63.41,94.24,5.95,57.02,44.94,4.04
112.64,140.9,6.58,101.08,95.8,4.69
181.87,218.84,9.42,217.57,203.62,10.98
191.71,229.55,10.62,211.4,205.79,11.51
120.11,154.11,6.7,136.3,134.28,5.13
142.01,199.36,12.86,146.1,131.18,11.08
75.06,88.74,8.72,86.19,73.01,9.94
198.68,274.91,7.4,210.24,202.71,8.64
84.75,93.94,9.76,99.88,89.55,8.24
191.41,242.63,13.43,174.67,164.27,12.64
147.45,207.95,11.53,153.07,149.35,12.65
141.16,174.4,2.48,151.9,148.1,2.58
126.9,168.21,5.99,121.47,113.89,7.81
84.6,100.0,7.65,97.45,83.69,7.57
76.48,106.83,5.77,91.16,90.02,6.48
83.07,93.12,10.4,82.87,70.91,10.44
77.97,112.35,11.92,74.56,72.75,13.69
166.94,196.87,10.78,165.06,157.37,10.37
102.52,148.63,13.87,116.98,107.05,12.79
58.68,72.82,5.27,62.09,51.48,4.58
195.37,271.38,12.5,159.79,157.97,13.91
182.57,224.14,11.2,185.65,178.79,11.19
189.16,276.63,6.35,152.64,143.47,5.76
199.24,229.25,10.81,221.43,219.51,10.99
76.08,89.13,3.25,70.86,67.97,1.78
109.44,141.96,11.47,108.21,97.92,9.49
163.74,185.48,8.39,183.3,174.99,7.51
154.4,181.95,5.51,126.39,123.13,5.93
73.08,107.98,9.87,63.1,54.61,10.72
172.37,256.94,9.7,165.34,151.56,11.01
83.67,104.62,4.51,74.63,73.41,6.22
83.57,122.79,2.36,78.15,68.16,2.01
130.55,172.05,7.2,156.56,154.53,8.17
138.94,167.83,8.83,157.03,155.94,7.13
137.01,189.21,12.52,158.05,154.94,10.75
63.72,86.89,13.14,74.86,67.94,11.64
181.62,271.64,8.35,170.06,157.83,8.14
89.84,108.35,11.05,82.55,77.6,9.89
69.43,95.03,7.27,62.04,52.28,6.42
183.31,205.46,10.95,207.52,200.76,11.54
193.35,221.47,4.46,207.23,202.95,3.89
179.32,197.53,6.45,160.4,152.2,6.68
171.43,257.1,9.61,162.99,150.83,9.26
148.29,210.7,2.22,148.68,136.03,0.89
132.63,187.63,10.67,134.12,121.27,8.97
63.05,82.21,12.03,72.85,67.11,10.97
111.27,135.75,6.79,105.95,93.84,5.02
105.9,122.9,7.38,123.21,119.24,7.85
88.96,107.99,12.22,86.88,75.54,13.4
158.51,198.2,11.31,174.13,159.86,10.67
124.38,174.45,5.46,145.79,144.6,5.01
62.16,81.79,5.89,72.29,65.13,7.15
83.03,93.9,10.15,68.31,58.24,9.04
152.49,168.84,8.76,134.54,123.71,7.24
61.42,70.08,3.95,60.85,57.39,3.95
177.68,224.62,5.72,172.82,158.21,6.3
124.27,183.09,12.8,131.28,121.66,13.2
122.09,165.42,10.26,143.81,140.5,11.11
138.86,197.28,13.83,117.33,116.05,12.06
173.7,223.48,11.2,170.36,158.39,10.92
102.17,127.17,13.3,89.6,87.48,12.26
151.7,173.45,4.59,175.62,172.64,5.63
134.86,195.6,11.26,159.92,150.87,12.75
90.05,127.27,2.24,89.29,79.84,1.37
181.79,212.2,10.05,153.0,142.38,8.43
169.61,221.33,7.63,188.97,182.46,6.65
148.77,192.65,6.16,160.5,148.66,4.58
177.59,239.75,12.35,167.26,152.62,11.64
180.09,266.26,12.25,208.0,203.21,12.4
156.25,208.12,2.27,185.99,175.15,4.16
175.55,231.04,9.31,179.61,165.62,8.91
154.62,173.2,6.41,158.69,148.08,5.29
152.02,171.05,6.99,139.71,129.17,5.66
142.79,167.77,11.98,147.62,143.49,10.68
162.91,181.31,5.72,158.97,150.48,4.49
73.79,103.11,13.32,67.95,59.08,14.37
182.13,253.04,4.16,150.6,139.8,2.4
180.78,208.69,9.95,162.89,147.94,11.94
54.39,78.01,10.07,47.81,46.34,10.16
173.87,202.02,5.03,176.8,174.88,5.2
